Geneid	Chr	Start	End	Strand	Length	R76	R77	R78	R79	R80	R81	R82	R83	R84	R85	R86	R87	R88	R89	R90
waaF	U00096.3	3794929	3795975	+	1047	40	46	28	38	58	40	54	51	49	64	76	34	67	93	38
waaC	U00096.3	3795979	3796938	+	960	19	23	16	18	20	17	22	30	37	34	30	23	30	38	17
waaL	U00096.3	3796948	3798207	+	1260	45	43	37	71	48	53	66	62	68	40	52	73	87	66	53
waaU	U00096.3	3798239	3799312	-	1074	45	51	47	76	50	40	58	65	53	56	50	46	107	90	71
waaZ	U00096.3	3799345	3800196	-	852	6	11	11	12	13	12	7	11	20	16	18	8	26	24	14
waaY	U00096.3	3800267	3800965	-	699	16	26	20	35	30	19	29	33	26	34	35	28	53	49	36
waaJ	U00096.3	3800983	3801999	-	1017	36	36	48	65	46	45	56	64	45	51	52	28	90	86	46
waaO	U00096.3	3802039	3803058	-	1020	31	47	47	59	57	53	66	75	48	50	63	51	121	97	74
waaB	U00096.3	3803058	3804137	-	1080	34	28	31	56	45	42	58	60	63	55	50	36	74	81	58
waaS	U00096.3	3804181	3805116	-	936	43	54	55	119	68	71	103	89	107	68	87	81	126	104	77
waaP	U00096.3	3805153	3805950	-	798	47	50	44	47	72	44	77	70	56	49	75	42	106	89	75
waaG	U00096.3	3805943	3807067	-	1125	49	54	27	69	75	57	89	111	77	94	100	67	124	132	82
waaQ	U00096.3	3807064	3808098	-	1035	33	35	17	51	55	45	97	76	60	90	94	46	59	102	60
waaA	U00096.3	3808540	3809817	+	1278	30	28	8	41	16	26	40	37	29	46	33	32	38	52	30
coaD	U00096.3	3809825	3810304	+	480	21	15	8	38	8	20	29	20	16	22	23	20	39	35	26
mutM	U00096.3	3810343	3811152	-	810	11	14	13	26	26	17	26	23	29	21	19	22	37	23	35
rpmG	U00096.3	3811250	3811417	-	168	192	260	195	140	197	218	145	183	168	301	185	147	498	498	276
rpmB	U00096.3	3811438	3811674	-	237	346	455	323	259	331	353	282	333	316	534	283	246	615	792	461
yicR	U00096.3	3811891	3812559	-	669	10	10	7	19	14	6	10	9	18	9	9	14	14	11	2
dfp	U00096.3	3812731	3813951	+	1221	70	98	72	70	65	73	74	75	74	118	74	51	103	154	71
dut	U00096.3	3813932	3814387	+	456	45	49	52	38	53	42	60	49	60	57	61	39	76	111	36
slmA	U00096.3	3814494	3815090	+	597	22	38	22	34	24	30	36	32	37	33	42	18	44	62	22
pyrE	U00096.3	3815127	3815768	-	642	3	2	5	9	4	4	4	6	7	5	4	13	10	9	9
rph	U00096.3	3815863	3816549	-	687	74	92	63	66	62	74	90	80	83	86	77	39	97	103	66
yicC	U00096.3	3816676	3817539	+	864	52	65	44	39	46	56	67	50	68	78	69	40	83	107	28
dinD	U00096.3	3817760	3818584	+	825	38	40	30	64	53	37	47	58	32	39	43	30	55	71	43
yicG	U00096.3	3818874	3819491	+	618	7	8	6	15	9	6	3	12	7	4	7	8	23	14	4
ligB	U00096.3	3819488	3821170	-	1683	14	10	10	40	14	13	23	15	26	30	31	19	30	24	17
gmk	U00096.3	3821428	3822051	+	624	140	157	121	117	170	150	214	208	219	237	225	137	222	331	154
rpoZ	U00096.3	3822106	3822381	+	276	49	61	49	42	42	30	47	60	48	81	73	58	89	107	51
spoT	U00096.3	3822400	3824508	+	2109	113	109	74	70	86	100	117	118	149	172	191	97	259	330	145
trmH	U00096.3	3824515	3825204	+	690	17	13	7	20	16	11	25	21	22	18	24	16	28	37	22
recG	U00096.3	3825210	3827291	+	2082	45	45	37	53	40	35	72	46	53	57	73	48	103	124	71
gltS	U00096.3	3827460	3828665	-	1206	162	196	164	133	175	170	168	177	185	219	218	171	260	352	212
xanP	U00096.3	3828945	3830336	+	1392	2	6	6	18	8	6	9	16	11	12	4	9	9	8	4
yicH	U00096.3	3830457	3832166	+	1710	67	40	38	70	56	70	99	71	71	115	116	54	103	141	59
yicI	U00096.3	3832219	3834537	-	2319	5	13	9	42	6	13	19	18	19	22	29	27	19	24	12
yicJ	U00096.3	3834547	3835929	-	1383	3	5	8	28	5	5	11	11	9	6	6	22	7	14	8
selC	U00096.3	3836222	3836316	+	95	1	1	0	5	0	1	1	1	2	1	0	1	1	2	1
setC	U00096.3	3836953	3838137	+	1185	0	0	5	20	4	2	5	9	11	2	3	10	3	1	8
yicL	U00096.3	3838248	3839171	+	924	6	10	7	33	22	11	14	21	14	11	19	16	27	28	17
nlpA	U00096.3	3839175	3839993	-	819	14	6	7	15	15	9	23	26	21	14	31	19	14	15	13
yicS	U00096.3	3840215	3840508	+	294	1	3	1	5	5	3	3	1	3	6	5	6	3	1	1
nepI	U00096.3	3840549	3841739	-	1191	5	3	3	24	6	18	18	7	17	11	10	17	16	7	16
yicN	U00096.3	3841950	3842402	-	453	4	3	2	7	4	2	10	7	4	4	9	2	6	7	4
adeQ	U00096.3	3842455	3843789	-	1335	7	1	7	25	9	12	13	18	11	15	14	15	19	12	13
adeD	U00096.3	3843964	3845730	+	1767	3	16	3	26	7	12	11	15	17	24	14	23	20	18	16
uhpT	U00096.3	3845776	3847167	-	1392	2	4	3	33	5	15	20	15	13	12	13	21	12	9	13
uhpC	U00096.3	3847305	3848624	-	1320	6	12	10	18	19	10	21	23	18	35	22	22	37	45	18
uhpB	U00096.3	3848634	3850136	-	1503	10	22	15	32	11	17	17	33	22	45	29	18	48	69	25
uhpA	U00096.3	3850136	3850726	-	591	28	21	17	21	22	22	12	40	23	49	48	19	47	84	26
ilvN	U00096.3	3850802	3851092	-	291	63	62	36	42	61	27	31	49	20	86	89	36	72	199	39
ilvB	U00096.3	3851096	3852784	-	1689	229	230	136	154	204	97	93	169	107	395	428	111	265	750	167
ivbL	U00096.3	3852890	3852988	-	99	37	51	35	21	40	23	34	40	42	120	91	22	61	231	45
istR	U00096.3	3853118	3853257	-	140	1	0	0	4	1	0	3	1	1	1	0	2	0	3	2
tisB	U00096.3	3853553	3853642	+	90	12	7	10	12	6	10	6	10	7	43	18	8	21	29	5
emrD	U00096.3	3853922	3855106	+	1185	11	5	9	13	5	16	8	11	11	14	15	19	21	21	15
yidF	U00096.3	3855114	3855611	-	498	16	18	9	18	11	11	22	19	17	17	27	23	30	30	13
yidG	U00096.3	3855608	3855970	-	363	9	9	2	2	4	0	11	4	6	6	5	4	12	11	4
yidH	U00096.3	3855960	3856307	-	348	7	5	0	6	2	1	4	2	4	5	3	4	4	2	5
yidI	U00096.3	3856415	3856864	+	450	2	0	5	11	5	6	5	8	3	6	5	3	9	8	6
yidJ	U00096.3	3856911	3858404	-	1494	4	7	3	27	5	11	15	14	15	10	16	18	15	13	12
yidK	U00096.3	3858401	3860116	-	1716	6	5	7	30	1	2	19	7	8	3	7	14	8	9	15
yidL	U00096.3	3860283	3861176	+	894	2	1	4	15	4	2	5	5	2	3	4	8	4	6	6
glvG	U00096.3	3861349	3861987	-	639	0	1	0	16	4	1	4	6	5	2	5	5	5	6	10
glvB	U00096.3	3861987	3862472	-	486	0	1	2	11	2	2	1	6	5	6	3	3	3	0	2
glvC	U00096.3	3862497	3863603	-	1107	0	2	2	16	1	3	6	6	7	5	2	10	5	3	4
yidP	U00096.3	3863899	3864615	+	717	1	2	2	15	7	6	8	14	8	5	4	3	4	5	6
yidE	U00096.3	3864612	3866273	-	1662	34	24	21	37	26	18	40	27	42	45	57	30	39	58	34
ibpB	U00096.3	3866469	3866897	-	429	15	11	3	19	14	29	29	34	27	26	30	16	23	26	12
ibpA	U00096.3	3867009	3867422	-	414	2	5	2	4	3	4	10	2	5	9	6	3	10	7	6
yidQ	U00096.3	3867728	3868060	+	333	35	50	24	45	49	34	45	45	54	51	49	31	54	88	24
yidR	U00096.3	3868062	3869309	-	1248	29	34	19	41	40	27	33	36	28	48	70	27	43	83	32
cbrA	U00096.3	3869377	3870441	+	1065	4	2	2	33	4	8	8	7	10	1	5	11	5	2	7
dgoT	U00096.3	3870438	3871730	-	1293	6	8	8	21	7	6	17	11	27	21	26	8	8	38	6
dgoD	U00096.3	3871850	3872998	-	1149	7	8	8	29	4	11	30	22	40	56	42	15	14	58	13
dgoA	U00096.3	3872995	3873612	-	618	8	14	3	28	7	8	26	23	12	33	24	6	11	37	12
dgoK	U00096.3	3873596	3874474	-	879	6	11	6	24	6	6	15	9	21	23	25	6	10	19	9
dgoR	U00096.3	3874471	3875160	-	690	13	12	13	13	8	9	30	22	31	43	44	14	10	59	19
yidX	U00096.3	3875438	3876094	+	657	4	3	1	12	4	3	10	5	5	5	9	4	2	9	7
yidA	U00096.3	3876140	3876952	-	813	12	21	14	23	13	15	30	26	26	27	25	16	23	50	19
yidB	U00096.3	3877067	3877465	-	399	6	10	8	20	10	7	15	12	13	6	8	10	6	14	12
gyrB	U00096.3	3877705	3880119	-	2415	392	448	300	212	327	391	494	435	448	609	712	305	915	945	497
recF	U00096.3	3880148	3881221	-	1074	150	156	96	81	104	136	147	118	161	174	216	106	301	281	179
dnaN	U00096.3	3881221	3882321	-	1101	152	147	111	82	106	161	135	141	123	229	192	127	282	305	169
dnaA	U00096.3	3882326	3883729	-	1404	144	151	110	119	114	117	137	146	126	241	218	114	270	302	161
ysdD	U00096.3	3884026	3884106	+	81	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1
rpmH	U00096.3	3884336	3884476	+	141	30	26	16	12	30	30	26	27	31	61	24	13	64	89	17
rnpA	U00096.3	3884493	3884852	+	360	37	21	15	18	24	25	29	29	26	52	27	25	53	92	35
yidD	U00096.3	3884816	3885073	+	258	42	42	19	20	48	41	33	33	45	93	70	41	122	155	71
yidC	U00096.3	3885076	3886722	+	1647	126	192	91	98	150	179	129	138	149	293	171	156	492	525	307
mnmE	U00096.3	3886828	3888192	+	1365	61	89	46	49	88	100	117	86	109	108	119	64	188	162	161
tnaC	U00096.3	3888435	3888509	+	75	15	23	19	8	12	6	9	6	4	14	10	6	5	10	3
tnaA	U00096.3	3888730	3890145	+	1416	173	272	182	152	181	84	121	144	102	117	320	95	142	290	52
tnaB	U00096.3	3890236	3891483	+	1248	17	25	20	30	9	7	12	18	19	16	19	22	11	28	15
mdtL	U00096.3	3891615	3892790	+	1176	8	2	7	27	6	6	13	23	10	12	8	15	7	6	12
yidZ	U00096.3	3892765	3893724	+	960	7	4	3	29	6	5	17	5	14	18	7	17	11	11	4
yieE	U00096.3	3893881	3894630	+	750	8	8	16	21	16	15	15	20	20	20	19	22	25	27	14
yieF	U00096.3	3894652	3895218	+	567	24	19	17	14	21	11	17	20	32	12	24	16	27	30	13
adeP	U00096.3	3895272	3896609	-	1338	32	23	17	41	38	36	51	48	45	55	66	42	97	73	55
yieH	U00096.3	3896774	3897439	+	666	4	8	5	16	4	5	9	8	6	7	10	9	7	10	10
cbrB	U00096.3	3897506	3897973	+	468	0	4	5	16	6	12	7	12	13	5	9	10	10	5	4
cbrC	U00096.3	3898022	3898609	+	588	7	15	9	15	13	10	15	9	16	10	16	16	11	17	6
yieK	U00096.3	3898671	3899393	-	723	4	1	2	19	3	0	6	7	5	6	5	7	5	7	3
yieL	U00096.3	3899408	3900577	-	1170	2	2	3	23	2	7	6	5	2	1	3	8	12	4	6
bglH	U00096.3	3900604	3902220	-	1617	7	4	3	38	3	5	11	4	10	5	3	15	8	3	5
bglB	U00096.3	3902289	3903701	-	1413	5	1	2	49	5	2	9	6	7	1	2	10	8	8	3
bglF	U00096.3	3903720	3905597	-	1878	17	9	7	62	9	7	22	15	30	20	10	16	18	22	19
bglG	U00096.3	3905731	3906567	-	837	0	0	1	7	2	2	3	4	5	0	2	6	7	2	5
phoU	U00096.3	3906853	3907578	-	726	30	24	21	21	17	24	29	26	24	35	37	31	34	54	16
pstB	U00096.3	3907593	3908366	-	774	38	46	25	33	40	24	45	43	32	57	79	48	41	74	17
pstA	U00096.3	3908549	3909439	-	891	8	6	12	9	11	5	6	15	19	13	17	9	16	32	17
pstC	U00096.3	3909439	3910398	-	960	11	15	12	17	10	9	14	9	26	13	23	16	12	16	12
pstS	U00096.3	3910485	3911525	-	1041	17	19	16	27	18	24	20	20	21	41	39	23	19	49	12
glmS	U00096.3	3911839	3913668	-	1830	130	103	67	85	129	124	258	145	271	247	318	120	175	300	105
glmU	U00096.3	3913830	3915200	-	1371	76	66	44	65	73	80	146	125	119	140	192	71	160	209	86
atpC	U00096.3	3915553	3915972	-	420	103	162	117	74	109	81	130	112	124	203	208	88	201	353	100
atpD	U00096.3	3915993	3917375	-	1383	350	460	279	180	376	256	357	356	350	662	728	258	579	1013	305
atpG	U00096.3	3917402	3918265	-	864	458	727	437	279	534	391	541	479	430	758	875	375	883	1289	430
atpA	U00096.3	3918316	3919857	-	1542	698	935	668	445	723	526	650	744	656	1063	1278	543	993	1724	536
atpH	U00096.3	3919870	3920403	-	534	294	440	290	203	333	201	261	308	264	375	510	245	405	669	206
atpF	U00096.3	3920418	3920888	-	471	392	603	369	299	427	307	386	474	365	468	592	359	690	875	389
atpE	U00096.3	3920950	3921189	-	240	346	523	327	294	419	298	409	385	355	457	488	312	574	793	379
atpB	U00096.3	3921236	3922051	-	816	510	715	502	418	557	436	494	530	514	694	684	432	883	1159	484
atpI	U00096.3	3922060	3922440	-	381	109	155	71	58	100	71	86	115	105	141	155	61	131	238	92
rsmG	U00096.3	3923057	3923680	-	624	16	16	8	12	12	14	22	21	29	26	22	13	21	34	22
mnmG	U00096.3	3923744	3925633	-	1890	109	129	62	88	100	113	148	138	171	196	191	97	236	288	161
mioC	U00096.3	3926012	3926455	-	444	129	107	82	85	100	113	170	138	167	153	140	83	178	209	123
asnC	U00096.3	3926545	3927003	-	459	2	3	3	6	2	1	8	2	2	4	5	6	1	4	8
asnA	U00096.3	3927155	3928147	+	993	56	29	21	35	60	16	24	34	34	43	102	30	40	87	16
viaA	U00096.3	3928152	3929603	-	1452	15	21	12	37	10	20	27	21	39	45	37	24	38	65	25
ravA	U00096.3	3929597	3931093	-	1497	16	12	24	36	15	18	30	27	33	25	29	24	16	25	19
kup	U00096.3	3931316	3933184	+	1869	19	19	15	30	29	18	27	33	35	26	20	29	41	44	33
rbsD	U00096.3	3933351	3933770	+	420	745	1116	854	546	852	536	385	589	376	859	771	851	2822	2420	1586
rbsA	U00096.3	3933778	3935283	+	1506	97	106	89	83	98	71	70	74	59	111	106	91	215	262	139
rbsC	U00096.3	3935288	3936253	+	966	139	194	119	113	157	121	112	112	87	133	129	153	392	394	223
rbsB	U00096.3	3936278	3937168	+	891	2182	2882	2316	2677	3230	1820	2458	2189	1802	2050	2405	2063	5290	5092	2416
rbsK	U00096.3	3937294	3938223	+	930	64	96	60	50	84	68	70	77	66	100	121	60	147	254	91
rbsR	U00096.3	3938227	3939219	+	993	16	20	14	37	20	24	34	29	24	36	40	33	45	79	37
hsrA	U00096.3	3939185	3940612	-	1428	9	16	12	23	14	17	15	17	23	34	26	20	36	32	23
yieP	U00096.3	3940635	3941327	-	693	22	26	42	34	30	28	56	35	51	44	54	41	50	61	42
rrsC	U00096.3	3941808	3943349	+	1542	236698	204025	187974	220246	227755	186006	227944	228055	230626	194573	221014	216123	359341	319805	129944
gltU	U00096.3	3943435	3943510	+	76	12	8	5	10	7	11	11	5	10	5	6	7	5	20	11
rrlC	U00096.3	3943704	3946607	+	2904	352747	288372	238759	268766	293164	257225	275121	277264	266759	279897	289677	268183	468873	466305	153504
rrfC	U00096.3	3946700	3946819	+	120	260	253	188	127	273	274	152	238	256	255	188	130	422	419	222
aspT	U00096.3	3946872	3946948	+	77	24	37	27	34	31	34	42	38	37	55	19	37	95	68	64
trpT	U00096.3	3946957	3947032	+	76	14	23	15	19	14	14	27	23	24	30	22	25	55	35	41
hdfR	U00096.3	3947128	3947967	-	840	31	27	16	35	28	27	41	29	44	35	61	32	34	43	31
maoP	U00096.3	3948086	3948424	+	339	9	19	15	21	19	8	15	17	9	19	13	15	24	19	13
yifB	U00096.3	3948449	3949969	-	1521	12	10	15	41	11	10	25	20	17	28	17	21	28	23	18
ilvL	U00096.3	3950322	3950420	+	99	4	3	3	12	10	3	7	8	21	15	16	5	11	29	10
ilvX	U00096.3	3950507	3950557	+	51	18	8	6	14	11	3	14	24	11	20	27	4	17	24	10
ilvM	U00096.3	3952201	3952464	+	264	42	38	29	31	48	44	65	59	40	85	78	38	73	103	65
ilvE	U00096.3	3952484	3953413	+	930	118	118	82	102	118	107	168	144	126	243	252	129	214	362	189
ilvD	U00096.3	3953478	3955328	+	1851	95	112	51	75	97	127	122	135	123	315	253	122	252	369	154
ilvA	U00096.3	3955331	3956875	+	1545	42	35	27	28	42	46	52	47	38	110	100	36	91	156	38
ilvY	U00096.3	3956927	3957820	-	894	14	10	6	15	9	9	12	13	17	25	12	12	25	27	14
ilvC	U00096.3	3957970	3959445	+	1476	76	58	51	43	58	52	99	27	56	73	137	90	322	220	212
ppiC	U00096.3	3959532	3959813	-	282	17	13	9	15	7	9	15	7	12	19	13	6	8	26	9
rep	U00096.3	3960677	3962698	+	2022	92	109	74	94	90	90	119	112	126	158	140	57	191	190	97
gpp	U00096.3	3962745	3964229	-	1485	133	122	57	90	129	116	175	138	203	227	238	91	223	317	123
rhlB	U00096.3	3964365	3965630	-	1266	209	218	114	146	190	165	228	220	232	329	345	195	300	473	219
trxA	U00096.3	3965761	3966090	+	330	105	145	99	98	114	91	115	151	131	221	142	85	159	227	93
rhoL	U00096.3	3966231	3966332	+	102	185	176	119	125	194	176	195	242	262	345	242	132	346	480	224
rho	U00096.3	3966417	3967676	+	1260	319	311	214	196	313	341	351	421	449	586	523	335	771	867	497
rfe	U00096.3	3967916	3969019	+	1104	36	24	21	31	33	29	52	34	38	60	56	26	77	94	44
wzzE	U00096.3	3969031	3970077	+	1047	29	16	24	21	29	21	40	32	33	35	51	23	54	86	36
wecB	U00096.3	3970133	3971263	+	1131	42	39	29	33	22	32	48	41	35	46	46	32	77	88	44
wecC	U00096.3	3971260	3972522	+	1263	37	36	21	34	32	40	26	33	47	42	74	27	87	95	52
rffG	U00096.3	3972522	3973589	+	1068	29	53	36	35	40	44	52	29	60	52	63	38	124	120	69
rffH	U00096.3	3973608	3974489	+	882	28	19	8	23	25	22	29	40	33	37	28	24	52	64	23
rffC	U00096.3	3974467	3975141	+	675	25	22	6	19	17	12	23	22	19	34	39	16	48	49	30
wecE	U00096.3	3975146	3976276	+	1131	26	35	21	31	34	31	34	42	32	49	67	30	76	79	40
wzxE	U00096.3	3976278	3977528	+	1251	48	51	39	39	51	39	92	43	63	78	77	30	102	93	66
rffT	U00096.3	3977525	3978604	+	1080	21	18	9	31	14	17	18	30	26	25	34	17	33	41	34
wzyE	U00096.3	3978601	3979953	+	1353	19	18	15	37	23	16	32	21	25	36	24	10	23	41	17
rffM	U00096.3	3979956	3980696	+	741	12	15	12	18	13	12	26	20	23	19	24	18	39	24	17
yifK	U00096.3	3980887	3982272	+	1386	67	51	49	88	111	61	82	89	68	43	93	61	114	69	77
argX	U00096.3	3982375	3982451	+	77	12	16	11	12	15	8	18	12	14	10	9	4	8	26	4
hisR	U00096.3	3982509	3982585	+	77	35	43	26	13	17	23	23	25	47	56	38	13	25	96	17
leuT	U00096.3	3982606	3982692	+	87	19	28	20	15	13	18	11	21	26	51	35	9	18	78	17
proM	U00096.3	3982735	3982811	+	77	3	4	5	6	3	0	2	3	2	10	2	1	2	13	2
aslB	U00096.3	3982958	3984193	+	1236	9	11	14	27	10	11	17	11	8	27	15	14	14	15	11
aslA	U00096.3	3984352	3986007	-	1656	5	10	7	39	8	6	20	20	12	7	6	17	9	20	8
glmZ	U00096.3	3986432	3986603	+	172	80	62	40	37	69	59	58	95	82	220	97	25	105	249	32
hemY	U00096.3	3986686	3987882	-	1197	99	92	69	82	100	71	135	116	126	140	193	74	159	226	91
hemX	U00096.3	3987885	3989066	-	1182	104	88	76	86	108	82	137	135	135	157	199	71	151	225	94
hemD	U00096.3	3989088	3989828	-	741	60	60	36	51	73	60	106	86	79	73	98	61	115	140	72
hemC	U00096.3	3989825	3990766	-	942	42	37	34	30	43	34	41	52	39	62	101	37	79	152	50
cyaA	U00096.3	3991153	3993699	+	2547	190	162	91	113	170	133	214	196	228	255	354	137	220	328	115
cyaY	U00096.3	3993739	3994059	-	321	6	7	3	9	12	7	14	8	7	17	5	11	12	17	5
yzcX	U00096.3	3993850	3994335	+	486	8	9	3	13	12	11	13	9	12	22	11	13	14	20	7
yifL	U00096.3	3994522	3994725	+	204	3	5	4	14	10	9	9	11	10	19	16	11	10	20	8
dapF	U00096.3	3994762	3995586	+	825	28	27	20	29	38	26	29	49	44	49	64	35	46	71	30
yigA	U00096.3	3995583	3996290	+	708	19	22	17	19	31	30	24	29	33	36	43	33	40	61	18
xerC	U00096.3	3996287	3997183	+	897	65	69	36	51	53	80	114	85	126	110	160	64	82	138	72
yigB	U00096.3	3997183	3997899	+	717	22	23	19	14	35	39	49	40	47	43	49	33	33	62	25
uvrD	U00096.3	3997983	4000145	+	2163	32	44	49	54	39	46	54	65	61	111	96	47	98	163	61
yigE	U00096.3	4000292	4001056	-	765	2	3	5	14	3	4	8	9	9	2	3	9	4	11	13
corA	U00096.3	4001426	4002376	+	951	72	88	64	60	66	56	65	120	77	89	125	64	143	143	92
yigF	U00096.3	4002419	4002799	-	381	1	3	4	8	5	2	4	3	5	1	5	4	2	3	3
yigG	U00096.3	4002813	4003193	-	381	0	1	5	5	2	3	3	3	2	0	4	2	2	2	1
rarD	U00096.3	4003288	4004178	-	891	4	3	3	14	4	7	9	5	9	11	5	6	6	6	10
yigI	U00096.3	4004230	4004697	-	468	11	9	7	11	11	6	8	7	10	12	8	7	6	9	9
pldA	U00096.3	4004862	4005731	+	870	19	29	21	20	20	16	28	24	31	23	27	15	30	50	17
recQ	U00096.3	4005864	4007693	+	1830	56	32	27	45	38	44	60	54	58	68	58	49	73	94	58
rhtC	U00096.3	4007757	4008377	+	621	11	8	4	19	13	7	23	15	16	20	25	14	15	16	19
rhtB	U00096.3	4008439	4009059	-	621	11	5	5	16	7	6	15	7	13	20	18	16	19	20	16
pldB	U00096.3	4009170	4010192	+	1023	41	40	39	32	48	39	62	62	72	58	76	34	58	78	46
yigL	U00096.3	4010200	4011000	+	801	50	33	36	42	32	28	46	53	59	58	67	34	63	86	40
bioP	U00096.3	4011076	4011975	+	900	9	3	10	14	2	2	5	11	8	13	7	10	8	18	9
metR	U00096.3	4011863	4012816	-	954	2	7	5	15	3	4	9	9	10	6	5	7	5	8	8
metE	U00096.3	4013053	4015314	+	2262	7	9	5	32	13	4	34	15	23	15	17	19	20	16	16
ysgA	U00096.3	4015354	4016169	-	816	37	35	21	26	39	12	22	26	26	38	53	20	18	64	14
udp	U00096.3	4016431	4017192	+	762	21	28	31	24	31	18	29	24	26	45	44	14	24	33	25
rmuC	U00096.3	4017333	4018760	+	1428	39	29	26	62	62	41	81	49	57	59	104	68	59	115	47
ubiE	U00096.3	4018855	4019610	+	756	60	47	33	60	57	47	76	60	56	74	119	45	100	108	67
ubiJ	U00096.3	4019624	4020229	+	606	29	25	16	27	32	24	44	36	46	39	73	25	43	83	27
esrE	U00096.3	4019978	4020229	+	252	20	18	12	19	23	14	27	28	32	24	51	18	26	61	18
ubiB	U00096.3	4020226	4021866	+	1641	87	123	70	77	109	87	143	106	100	138	198	90	161	217	100
tatA	U00096.3	4021945	4022214	+	270	101	96	72	85	101	88	134	114	106	183	159	68	145	209	108
tatB	U00096.3	4022218	4022733	+	516	32	42	27	33	41	34	43	42	44	69	61	27	76	96	47
tatC	U00096.3	4022736	4023512	+	777	24	40	26	31	20	28	59	36	38	58	54	23	28	50	18
tatD	U00096.3	4023554	4024336	+	783	19	12	15	16	15	13	18	18	20	29	26	18	14	28	10
rfaH	U00096.3	4024333	4024821	-	489	6	4	7	16	8	5	9	12	10	5	13	13	13	13	11
ubiD	U00096.3	4024988	4026481	+	1494	127	116	87	118	175	132	196	185	167	185	195	107	221	296	130
fre	U00096.3	4026527	4027228	+	702	93	72	42	52	62	63	93	85	83	121	139	70	101	168	81
fadA	U00096.3	4027609	4028772	-	1164	487	462	272	316	536	31	122	315	115	368	526	85	73	794	27
fadB	U00096.3	4028782	4030971	-	2190	2445	2380	1334	1278	2557	215	504	1263	574	1344	2193	396	250	3355	109
pepQ	U00096.3	4031161	4032492	+	1332	201	243	193	161	260	138	261	246	216	245	361	196	276	478	183
yigZ	U00096.3	4032492	4033106	+	615	41	43	25	36	32	41	61	46	44	58	56	36	48	71	30
trkH	U00096.3	4033145	4034596	+	1452	44	45	20	41	44	44	57	38	51	79	70	34	46	97	47
hemG	U00096.3	4034608	4035153	+	546	24	34	18	38	26	24	31	42	37	46	53	30	47	59	34
rrsA	U00096.3	4035531	4037072	+	1542	220482	190488	175656	208306	211297	174906	212653	212098	214897	180314	206410	205513	338887	301778	122202
ileT	U00096.3	4037141	4037217	+	77	44	48	23	42	33	41	32	43	24	28	28	16	69	63	49
alaT	U00096.3	4037260	4037335	+	76	22	25	16	13	18	21	10	21	13	21	17	9	35	42	21
rrlA	U00096.3	4037519	4040423	+	2905	344143	281950	234428	262854	287321	249522	266265	269939	258615	271572	280346	258991	457509	455032	148678
rrfA	U00096.3	4040517	4040636	+	120	242	250	190	132	271	258	121	183	256	139	155	88	268	266	179
mobB	U00096.3	4040906	4041433	-	528	15	6	9	21	18	18	44	36	52	23	28	25	24	39	28
mobA	U00096.3	4041415	4041999	-	585	5	17	6	19	14	12	16	14	13	9	10	10	6	15	8
yihD	U00096.3	4042069	4042338	+	270	23	15	11	28	31	23	41	35	24	11	36	23	26	47	13
srkA	U00096.3	4042415	4043401	+	987	106	70	42	75	100	102	131	127	143	139	159	90	151	195	122
dsbA	U00096.3	4043418	4044044	+	627	170	99	71	88	129	145	190	185	210	223	231	127	211	288	147
yihF	U00096.3	4044199	4045629	+	1431	6	5	8	26	6	7	20	16	17	5	8	14	6	11	17
yihG	U00096.3	4045670	4046602	-	933	6	5	3	16	9	8	5	13	11	7	5	9	8	10	17
polA	U00096.3	4046966	4049752	+	2787	280	274	206	240	305	257	531	384	380	482	510	191	358	538	232
spf	U00096.3	4049899	4050007	+	109	6	8	5	14	9	11	14	12	13	17	22	5	16	25	1
yihA	U00096.3	4050133	4050765	-	633	69	66	38	63	73	64	91	72	98	105	121	60	98	133	47
csrC	U00096.3	4051036	4051280	+	245	840	712	678	787	991	1199	2069	1889	1579	2032	2766	1423	3027	4049	1458
yihI	U00096.3	4051347	4051856	+	510	13	30	18	19	12	17	30	21	22	22	22	12	36	36	18
hemN	U00096.3	4052045	4053418	+	1374	126	141	86	112	125	120	169	209	214	200	256	138	214	229	118
yshB	U00096.3	4053647	4053757	-	111	7	19	19	16	9	18	19	13	15	22	24	18	23	34	16
glnG	U00096.3	4053869	4055278	-	1410	40	33	23	52	33	60	98	55	110	52	54	34	36	52	27
glnL	U00096.3	4055290	4056339	-	1050	25	30	19	25	29	40	91	48	79	35	45	44	25	39	23
glnA	U00096.3	4056625	4058034	-	1410	225	190	112	124	157	163	350	257	445	212	266	155	103	270	107
bipA	U00096.3	4058407	4060230	+	1824	307	278	190	184	290	350	414	352	498	606	371	365	930	770	561
yihL	U00096.3	4060447	4061157	+	711	3	8	6	13	5	3	11	10	9	5	5	6	5	11	8
yihM	U00096.3	4061165	4062145	+	981	1	8	7	26	11	10	10	20	15	5	18	15	10	16	6
yihN	U00096.3	4062247	4063512	+	1266	5	6	2	14	8	4	7	11	12	3	11	7	6	5	8
ompL	U00096.3	4063603	4064295	-	693	1	4	1	9	2	1	6	2	3	1	2	7	2	2	2
yihO	U00096.3	4064363	4065766	-	1404	7	7	4	16	6	4	10	8	11	4	4	9	8	10	5
yihP	U00096.3	4065809	4067194	-	1386	4	2	4	21	6	1	10	10	7	6	5	6	1	5	3
